dispatch_time,order_id,baseline_assigned_courier_id,baseline_cost,baseline_courier_rank_by_cost,is_assigned_by_baseline,actual_assigned_courier_id,is_match_with_actual,num_orders_in_batch,num_couriers_in_pool,order_pickup_lat,order_pickup_lng
1665977234,177199,,,,False,370,False,624,192,45894009,174578058
1665977234,424983,,,,False,2813,False,624,192,45898941,174577111
1665977234,323981,692,4060.4876554423854,9,True,3008,False,624,192,45868994,174597121
1665977234,253380,,,,False,2992,False,624,192,45897160,174590150
1665977234,326750,,,,False,2009,False,624,192,45880329,174649743
1665977234,6494,,,,False,1618,False,624,192,45874647,174648227
1665977234,67153,1308,27.459060435491963,1,True,2739,False,624,192,45870933,174595486
1665977234,403632,3203,183.69812192834198,1,True,854,False,624,192,45868992,174606599
1665977234,153050,4276,136.194713553794,1,True,3030,False,624,192,45871180,174595520
1665977234,480563,2280,6030.838167286534,6,True,3280,False,624,192,45870386,174606490
1665977234,165198,,,,False,2735,False,624,192,45886063,174587132
1665977234,215721,782,3573.020151076677,3,True,674,False,624,192,45886081,174590587
1665977234,376544,,,,False,848,False,624,192,45874819,174607415
1665977234,57733,1164,2471.053419090733,4,True,2237,False,624,192,45879938,174634579
1665977234,262047,,,,False,370,False,624,192,45891027,174576620
1665977234,464708,,,,False,1905,False,624,192,45887570,174581300
1665977234,45042,29,7555.0724682163045,2,True,18,False,624,192,45852846,174602424
1665977234,256237,,,,False,1904,False,624,192,46053452,174945383
1665977234,158982,,,,False,128,False,624,192,46048736,174947932
1665977234,233030,,,,False,1329,False,624,192,45905873,174528552
1665977234,241884,2144,472.2975756871932,1,True,2466,False,624,192,45923859,174522059
1665977234,3215,2141,7814.405223687852,1,True,2052,False,624,192,45920938,174542134
1665977234,273392,,,,False,740,False,624,192,45766541,174567191
1665977234,540437,,,,False,169,False,624,192,45774170,174567780
1665977234,343388,,,,False,2002,False,624,192,45920490,174542610
1665977234,276288,,,,False,489,False,624,192,45905781,174531306
1665977234,183208,,,,False,3725,False,624,192,45907759,174546285
1665977234,493450,,,,False,489,False,624,192,45905781,174531306
1665977234,168132,,,,False,2159,False,624,192,46050349,174942423
1665977234,318434,,,,False,2631,False,624,192,46050966,174946024
1665977234,451746,,,,False,1152,False,624,192,46043478,174939239
1665977234,400940,,,,False,2631,False,624,192,46058867,174947322
1665977234,89133,,,,False,2485,False,624,192,46064751,174949153
1665977234,514350,,,,False,2885,False,624,192,46052464,174930471
1665977234,509054,,,,False,2248,False,624,192,46063936,174949451
1665977234,403634,,,,False,2993,False,624,192,46050732,174942316
1665977234,92256,3140,156.6780137734711,1,True,1096,False,624,192,45905850,174529930
1665977234,162156,,,,False,2696,False,624,192,45892850,174552390
1665977234,156045,,,,False,1585,False,624,192,45898786,174565946
1665977234,84,2041,130.41855696180662,1,True,78,False,624,192,45851375,174554560
1665977234,310180,,,,False,1595,False,624,192,45895724,174555827
1665977234,180230,,,,False,2057,False,624,192,45895603,174555740
1665977234,430255,4674,975.2727823537372,1,True,68,False,624,192,45878035,174578011
1665977234,555825,3337,391.2505591050318,1,True,130,False,624,192,45846545,174587961
1665977234,368316,,,,False,1003,False,624,192,45887243,174550790
1665977234,230207,163,14817.941894878653,3,True,1711,False,624,192,45816820,174564467
1665977234,70303,106,20773.896168027797,12,True,4205,False,624,192,45832673,174539284
1665977234,38515,,,,False,3018,False,624,192,45865852,174556038
1665977234,411677,2388,19363.82836631228,9,True,1383,False,624,192,45907047,174573121
1665977234,566067,,,,False,817,False,624,192,45904394,174568575
1665977234,368320,2556,12530.636137084182,5,True,1383,False,624,192,45906843,174571930
1665977234,149997,,,,False,1712,False,624,192,45924567,174557421
1665977234,464711,,,,False,3680,False,624,192,45905742,174530964
1665977234,427560,,,,False,2689,False,624,192,45896012,174554857
1665977234,550668,,,,False,2961,False,624,192,45860937,174535200
1665977234,540425,,,,False,1184,False,624,192,45865381,174556304
1665977234,140940,,,,False,93,False,624,192,45898371,174553499
1665977234,493448,715,22117.4931897808,36,True,18,False,624,192,45855591,174605363
1665977234,485675,,,,False,2055,False,624,192,45884568,174549661
1665977234,238946,,,,False,2689,False,624,192,45888220,174563322
1665977234,435617,,,,False,262,False,624,192,45857881,174547008
1665977234,9733,1702,8072.885791338807,6,True,140,False,624,192,45852904,174549538
1665977234,238943,,,,False,959,False,624,192,45872128,174544388
1665977234,276291,,,,False,291,False,624,192,45876580,174545960
1665977234,430260,,,,False,734,False,624,192,45874736,174577874
1665977234,348807,4353,4899.142169808914,2,True,2358,False,624,192,45847390,174551830
1665977234,496030,,,,False,1010,False,624,192,45864340,174581970
1665977234,395446,,,,False,3103,False,624,192,45878161,174577601
1665977234,76566,,,,False,734,False,624,192,45874736,174577874
1665977234,326751,969,3511.346180597977,2,True,937,False,624,192,45863303,174559942
1665977234,168129,1936,4084.6096508724063,4,True,78,False,624,192,45850935,174552690
1665977234,82944,,,,False,977,False,624,192,45866142,174578749
1665977234,171196,,,,False,1784,False,624,192,45897763,174541033
1665977234,134866,,,,False,1681,False,624,192,45887997,174533308
1665977234,153042,,,,False,1166,False,624,192,45893272,174535152
1665977234,524716,,,,False,3723,False,624,192,45887997,174533308
1665977234,218634,,,,False,1000,False,624,192,45911894,174529244
1665977234,406335,,,,False,3677,False,624,192,45905800,174531250
1665977234,64008,1323,23164.480568318384,26,True,80,False,624,192,45840017,174551254
1665977234,400941,,,,False,24,False,624,192,45880121,174546722
1665977234,206684,,,,False,207,False,624,192,45877770,174578770
1665977234,340515,4555,9942.898219332228,12,True,1783,False,624,192,45850935,174552690
1665977234,16106,,,,False,442,False,624,192,45889630,174546285
1665977234,233031,,,,False,1010,False,624,192,45864340,174581970
1665977234,346101,,,,False,2353,False,624,192,45880096,174546703
1665977234,137871,,,,False,2596,False,624,192,45870123,174570701
1665977234,28944,,,,False,604,False,624,192,45872982,174545654
1665977234,365596,4026,893.5882720806043,1,True,2985,False,624,192,45877839,174533529
1665977234,183219,,,,False,1567,False,624,192,45878191,174546698
1665977234,238947,,,,False,498,False,624,192,45879880,174535820
1665977234,472662,,,,False,2397,False,624,192,45898786,174565946
1665977234,334981,,,,False,2311,False,624,192,45894966,174554512
1665977234,98379,,,,False,1826,False,624,192,45894842,174555253
1665977234,368313,599,8072.428630839669,3,True,394,False,624,192,45833341,174582070
1665977234,451742,3634,5662.632956496474,8,True,73,False,624,192,45883480,174592800
1665977234,548099,2179,2446.205428822363,1,True,474,False,624,192,45907083,174574096
1665977234,238945,,,,False,1383,False,624,192,45905117,174570747
1665977234,119654,,,,False,1542,False,624,192,45893081,174584158
1665977234,284888,3127,952.1607007223098,2,True,355,False,624,192,45858252,174567353
1665977234,137866,,,,False,1033,False,624,192,45879192,174649067
1665977234,304468,,,,False,474,False,624,192,45905350,174570740
1665977234,315751,337,208.86598574205422,1,True,974,False,624,192,45875142,174590607
1665977234,346091,1063,145.49914089093448,1,True,1670,False,624,192,45868629,174606647
1665977234,522103,4128,4467.395885748207,5,True,790,False,624,192,45857882,174577642
1665977234,527301,170,2108.8681798538287,3,True,74,False,624,192,45858951,174566601
1665977234,379183,2770,5944.863076640201,7,True,2669,False,624,192,45884468,174592977
1665977234,550659,,,,False,720,False,624,192,45884046,174582459
1665977234,140920,1727,7565.898823008407,3,True,2145,False,624,192,45854218,174605010
1665977234,189065,3442,1409.3150818748802,2,True,2237,False,624,192,45879940,174634580
1665977234,411675,,,,False,2448,False,624,192,45875705,174650492
1665977234,32117,,,,False,3708,False,624,192,45874726,174648194
1665977234,51478,2588,5452.201023439983,2,True,1319,False,624,192,45884892,174635297
1665977234,414311,,,,False,2993,False,624,192,46053092,174946214
1665977234,509055,,,,False,1927,False,624,192,45769607,174568239
1665977234,298789,,,,False,3725,False,624,192,45906017,174528217
1665977234,92263,,,,False,1339,False,624,192,45919710,174542209
1665977234,488213,,,,False,4634,False,624,192,45920509,174542823
1665977234,79839,,,,False,1152,False,624,192,46044917,174938628
1665977234,128722,,,,False,49,False,624,192,45775310,174567990
1665977234,107547,,,,False,228,False,624,192,45920035,174541913
1665977234,548103,,,,False,446,False,624,192,45764674,174568882
1665977234,343389,,,,False,129,False,624,192,46050349,174942423
1665977234,488212,,,,False,378,False,624,192,46045145,174938665
1665977234,354440,,,,False,500,False,624,192,46056274,174951199
1665977234,532609,,,,False,4093,False,624,192,46049566,174941858
1665977234,212738,,,,False,1152,False,624,192,46043750,174938854
1665977234,408979,,,,False,2886,False,624,192,46047132,174937970
1665977234,542948,,,,False,1892,False,624,192,45875751,174545368
1665977234,92269,,,,False,117,False,624,192,45897008,174553031
1665977234,73389,,,,False,2126,False,624,192,45885544,174543242
1665977234,221546,,,,False,737,False,624,192,45888863,174535502
1665977234,524717,,,,False,2178,False,624,192,45895612,174555834
1665977234,128723,,,,False,2678,False,624,192,45886802,174544898
1665977234,496031,,,,False,391,False,624,192,45894980,174554750
1665977234,430209,3862,20538.61614130806,17,True,3239,False,624,192,45830770,174561358
1665977234,506463,,,,False,2062,False,624,192,45865852,174556038
1665977234,267693,,,,False,2201,False,624,192,45866090,174532597
1665977234,244730,,,,False,207,False,624,192,45878123,174577620
1665977234,267679,,,,False,57,False,624,192,45858376,174534230
1665977234,360000,,,,False,26,False,624,192,45890769,174546558
1665977234,92252,3380,38902.031052375656,21,True,2428,False,624,192,45892442,174524992
1665977234,110609,,,,False,1955,False,624,192,45875471,174545336
1665977234,238948,,,,False,278,False,624,192,45897087,174552977
1665977234,92255,,,,False,2836,False,624,192,45898317,174553837
1665977234,119659,,,,False,117,False,624,192,45897008,174553031
1665977234,16107,,,,False,278,False,624,192,45897087,174552977
1665977234,241883,,,,False,988,False,624,192,45896150,174555690
1665977234,435623,,,,False,998,False,624,192,45898300,174553788
1665977234,3227,,,,False,2060,False,624,192,45897803,174552932
1665977234,284887,,,,False,2716,False,624,192,45890769,174546558
1665977234,206686,,,,False,4483,False,624,192,45905742,174530964
1665977234,6486,,,,False,1422,False,624,192,45887438,174553952
1665977234,376549,761,2997.268756718356,1,True,761,True,624,192,45840017,174551254
1665977234,22593,,,,False,2836,False,624,192,45896150,174555690
1665977234,545549,,,,False,2730,False,624,192,45880173,174546649
1665977234,332270,,,,False,2730,False,624,192,45880065,174546669
1665977234,340516,,,,False,798,False,624,192,45874942,174536177
1665977234,221545,,,,False,429,False,624,192,45877890,174578340
1665977234,28945,,,,False,2611,False,624,192,45904394,174568575
1665977234,464712,,,,False,2110,False,624,192,45895200,174566810
1665977234,262063,,,,False,93,False,624,192,45892850,174552390
1665977234,315759,,,,False,1543,False,624,192,45869838,174579770
1665977234,48295,1387,3640.9674538506933,2,True,3178,False,624,192,45903168,174575807
1665977234,101609,,,,False,2689,False,624,192,45898786,174565946
1665977234,334976,,,,False,391,False,624,192,45895728,174555530
1665977234,168131,,,,False,2878,False,624,192,45889630,174546285
1665977234,558425,,,,False,62,False,624,192,45887997,174533308
1665977234,472657,,,,False,1157,False,624,192,45897763,174541033
1665977234,137859,,,,False,400,False,624,192,45890707,174546805
1665977234,537889,,,,False,2740,False,624,192,45865320,174556750
1665977234,472665,,,,False,2984,False,624,192,45872128,174544388
1665977234,365595,2658,6834.034386802571,5,True,2842,False,624,192,45849895,174566798
1665977234,48310,,,,False,2596,False,624,192,45869625,174575239
1665977234,110608,3015,3142.671793235813,4,True,130,False,624,192,45846823,174586799
1665977234,104585,,,,False,2678,False,624,192,45886802,174544898
1665977234,238942,,,,False,3424,False,624,192,45880188,174530388
1665977234,537893,,,,False,84,False,624,192,45869364,174570875
1665977234,440991,1725,12205.649060988113,39,True,1056,False,624,192,45849647,174566845
1665977234,398166,,,,False,2090,False,624,192,45864108,174582488
1665977234,12972,,,,False,2880,False,624,192,45894980,174554750
1665977234,535230,,,,False,4833,False,624,192,45912090,174528833
1665977234,189071,,,,False,1336,False,624,192,45868799,174574282
1665977234,250583,,,,False,1740,False,624,192,45905742,174530964
1665977234,67183,884,5642.592666496493,10,True,3238,False,624,192,45863190,174577346
1665977234,332275,2300,5426.884281058516,4,True,274,False,624,192,45863190,174577346
1665977234,101599,,,,False,2400,False,624,192,45864785,174580827
1665977234,282030,4624,3886.9448156617814,13,True,4647,False,624,192,45859227,174576074
1665977234,35376,,,,False,376,False,624,192,45875946,174545679
1665977234,480561,,,,False,1862,False,624,192,45920023,174542736
1665977234,354436,,,,False,1000,False,624,192,45910563,174526358
1665977234,119640,1953,5527.618293623394,3,True,76,False,624,192,45842390,174575013
1665977234,16110,,,,False,792,False,624,192,45878123,174577620
1665977234,310179,,,,False,2383,False,624,192,45876422,174545690
1665977234,86000,,,,False,1543,False,624,192,45869838,174579770
1665977234,357219,,,,False,981,False,624,192,45874701,174571605
1665977234,462104,4704,6220.427316511302,8,True,681,False,624,192,45885570,174596500
1665977234,191950,356,991.4761721796444,1,True,2751,False,624,192,45885025,174593601
1665977234,563512,479,104.80935072788114,1,True,1190,False,624,192,45852183,174556342
1665977234,419687,3093,3275.763422471165,4,True,1311,False,624,192,45860440,174563526
1665977234,270521,4375,9071.302662793256,9,True,171,False,624,192,45850935,174552690
1665977234,183221,2839,3715.888184539465,4,True,1292,False,624,192,45858344,174577760
1665977234,290387,4029,5227.0098526786805,8,True,1311,False,624,192,45860440,174563526
1665977234,440998,1870,1605.1946922414115,1,True,1646,False,624,192,45866511,174563245
1665977234,296039,1641,4083.8072922213164,3,True,2307,False,624,192,45880013,174648313
1665977234,376547,,,,False,324,False,624,192,45875690,174650269
1665977234,343390,720,510.2166206622438,3,True,1482,False,624,192,45885303,174582680
1665977234,48302,2283,4297.854930078492,5,True,232,False,624,192,45889913,174596658
1665977234,307306,2860,434.0011520722036,2,True,1482,False,624,192,45885303,174582680
1665977234,537898,2777,226.83253734859116,1,True,3372,False,624,192,45870659,174606674
1665977234,89130,3558,2300.2089035563704,2,True,2134,False,624,192,45871272,174607058
1665977234,501226,786,178.07021087200408,1,True,1356,False,624,192,45876130,174591527
1665977234,290378,,,,False,1618,False,624,192,45880209,174650632
1665977234,244727,,,,False,3824,False,624,192,45875997,174650469
1665977234,134865,,,,False,701,False,624,192,45904394,174568575
1665977234,279190,717,1904.7209769412423,7,True,2972,False,624,192,45871050,174595451
1665977234,73403,2367,32.802438933713454,1,True,2005,False,624,192,45885789,174597626
1665977234,432908,4417,7431.73209958486,10,True,3008,False,624,192,45867072,174602180
1665977234,432910,,,,False,34,False,624,192,45874726,174648194
1665977234,110603,3008,1431.1911123256739,6,True,2972,False,624,192,45870933,174595486
1665977234,555831,2024,408.7701065391157,1,True,1638,False,624,192,45880151,174634388
1665977234,159025,4628,6018.695041285943,4,True,324,False,624,192,45875564,174647464
1665977234,241886,,,,False,2826,False,624,192,45767217,174569826
1665977234,247696,,,,False,2185,False,624,192,45764668,174569944
1665977234,221547,3561,13292.848942194445,5,True,2466,False,624,192,45924121,174521831
1665977234,360001,,,,False,2831,False,624,192,45765204,174560738
1665977234,76567,,,,False,3272,False,624,192,45775310,174567990
1665977234,354441,,,,False,958,False,624,192,45920280,174542065
1665977234,548104,3570,375.0306654128433,1,True,1593,False,624,192,45900944,174525819
1665977234,462111,,,,False,378,False,624,192,46044930,174938660
1665977234,244731,,,,False,1171,False,624,192,46062408,174948604
1665977234,104586,,,,False,1975,False,624,192,46042834,174939970
1665977234,218642,,,,False,209,False,624,192,46043162,174939975
1665977234,522104,1609,5742.884379821694,1,True,3446,False,624,192,46052240,174936640
1665977234,296040,,,,False,1789,False,624,192,46043162,174939975
1665977234,276289,,,,False,23,False,624,192,46043261,174940177
1665977234,365597,,,,False,982,False,624,192,46046384,174938708
1665977234,400942,,,,False,1789,False,624,192,46045870,174938788
1665977234,256238,,,,False,3384,False,624,192,45901279,174543589
1665977234,16109,,,,False,1017,False,624,192,45877890,174578340
1665977234,236071,,,,False,4201,False,624,192,45873880,174576720
1665977234,493445,98,12526.35737155858,38,True,2038,False,624,192,45856330,174579593
1665977234,99,,,,False,92,False,624,192,45920248,174541838
1665977234,140943,,,,False,419,False,624,192,45920147,174542102
1665977234,156048,2039,11030.970990805841,3,True,419,False,624,192,45921142,174542028
1665977234,430244,,,,False,473,False,624,192,45890484,174561508
1665977234,67175,,,,False,347,False,624,192,45892410,174566257
1665977234,64011,,,,False,3731,False,624,192,45892893,174554148
1665977234,212749,,,,False,3625,False,624,192,45894842,174555253
1665977234,384551,2054,6755.783448276003,5,True,1499,False,624,192,45856379,174586795
1665977234,159017,3479,7722.933445265471,5,True,2846,False,624,192,45839765,174551620
1665977234,144003,3603,8108.699155844913,1,True,4206,False,624,192,45819086,174556431
1665977234,6505,,,,False,167,False,624,192,45892956,174566372
1665977234,101611,,,,False,1102,False,624,192,45885075,174565745
1665977234,203739,,,,False,1003,False,624,192,45885701,174551895
1665977234,416992,,,,False,2689,False,624,192,45898999,174566316
1665977234,503898,,,,False,85,False,624,192,45894861,174555310
1665977234,540433,,,,False,3370,False,624,192,45892850,174552390
1665977234,70311,,,,False,2961,False,624,192,45871570,174544050
1665977234,113663,,,,False,981,False,624,192,45874701,174571605
1665977234,259152,,,,False,212,False,624,192,45870123,174570701
1665977234,535235,1156,5594.857817675083,7,True,4207,False,624,192,45863190,174577346
1665977234,535218,,,,False,624,False,624,192,45885544,174543242
1665977234,41766,,,,False,4483,False,624,192,45905800,174531250
1665977234,233019,3722,6461.24825401408,5,True,2895,False,624,192,45905814,174527696
1665977234,467446,,,,False,212,False,624,192,45870123,174570701
1665977234,387343,,,,False,2878,False,624,192,45889630,174546285
1665977234,351602,,,,False,1336,False,624,192,45879281,174580549
1665977234,93,,,,False,87,False,624,192,45862946,174583985
1665977234,64007,,,,False,2856,False,624,192,45889630,174546285
1665977234,501221,,,,False,2345,False,624,192,45877486,174529889
1665977234,206685,,,,False,1682,False,624,192,45902147,174580705
1665977234,553222,,,,False,3223,False,624,192,45890252,174534554
1665977234,435629,,,,False,1466,False,624,192,45873270,174545902
1665977234,270510,4573,46178.13790095915,66,True,1256,False,624,192,45860907,174525837
1665977234,348816,,,,False,19,False,624,192,45889613,174545763
1665977234,270515,,,,False,1891,False,624,192,45860307,174548890
1665977234,392752,,,,False,3909,False,624,192,45898317,174553837
1665977234,200776,,,,False,666,False,624,192,45892825,174553589
1665977234,54611,,,,False,93,False,624,192,45897803,174552932
1665977234,38517,,,,False,2233,False,624,192,45892825,174553589
1665977234,215701,143,11156.87985056754,12,True,4674,False,624,192,45861845,174583822
1665977234,236068,3523,3099.0850262617837,3,True,1292,False,624,192,45856483,174575047
1665977234,532604,,,,False,2055,False,624,192,45885701,174551895
1665977234,194871,,,,False,2614,False,624,192,45894980,174554750
1665977234,189070,,,,False,3381,False,624,192,45905478,174561382
1665977234,493452,,,,False,1728,False,624,192,45885546,174539618
1665977234,134870,,,,False,1220,False,624,192,45865184,174556784
1665977234,315758,420,2261.1999027065253,1,True,1543,False,624,192,45864620,174583120
1665977234,131843,,,,False,84,False,624,192,45877540,174579160
1665977234,555824,,,,False,4674,False,624,192,45877540,174579160
1665977234,301701,2596,2474.794941000163,1,True,2183,False,624,192,45869055,174573267
1665977234,553221,,,,False,2097,False,624,192,45890505,174528240
1665977234,171199,,,,False,1019,False,624,192,45880121,174546722
1665977234,354438,,,,False,1715,False,624,192,45897803,174552932
1665977234,488214,,,,False,19,False,624,192,45890057,174537490
1665977234,276290,4082,2864.7165653865304,2,True,3355,False,624,192,45896168,174555742
1665977234,371051,,,,False,19,False,624,192,45889788,174545522
1665977234,177193,,,,False,3266,False,624,192,45907518,174567959
1665977234,104583,3091,12132.22275595037,4,True,1733,False,624,192,45907150,174570600
1665977234,395448,4678,9962.644478249738,27,True,1962,False,624,192,45854381,174578422
1665977234,51475,,,,False,1760,False,624,192,45907357,174569034
1665977234,54613,,,,False,4528,False,624,192,45871427,174624974
1665977234,256231,,,,False,1093,False,624,192,45901824,174570459
1665977234,70298,3373,253.45019234555733,4,True,2972,False,624,192,45871124,174595611
1665977234,516906,,,,False,3668,False,624,192,45871272,174607058
1665977234,159028,,,,False,3442,False,624,192,45875840,174650416
1665977234,493451,552,4054.147752610899,5,True,1311,False,624,192,45860440,174563526
1665977234,107533,,,,False,847,False,624,192,45880750,174579924
1665977234,509057,148,714.8825078290838,2,True,1190,False,624,192,45860696,174563613
1665977234,122665,3628,1016.020669081097,3,True,963,False,624,192,45860440,174563526
1665977234,524718,2754,12968.03674424159,33,True,2581,False,624,192,45859277,174579627
1665977234,514349,3069,5097.719588208045,10,True,2134,False,624,192,45870486,174595427
1665977234,354439,194,911.8113840043893,5,True,2134,False,624,192,45871049,174595452
1665977234,6480,4635,154.042202009709,2,True,2972,False,624,192,45871124,174595611
1665977234,326723,2784,5422.622981546845,6,True,1977,False,624,192,45884468,174592977
1665977234,73406,,,,False,1645,False,624,192,45890960,174573070
1665977234,28933,3455,3624.9884137745876,2,True,570,False,624,192,45879400,174647910
1665977234,137862,,,,False,643,False,624,192,45880209,174650632
1665977234,566068,,,,False,2066,False,624,192,45891251,174576113
1665977234,509052,3958,4691.4770595197415,5,True,2751,False,624,192,45885082,174594249
1665977234,524708,,,,False,1105,False,624,192,45890760,174573332
1665977234,197831,111,10438.626825401892,7,True,2922,False,624,192,45883675,174630948
1665977234,400943,,,,False,31,False,624,192,46049566,174941858
1665977234,19409,,,,False,1893,False,624,192,46047202,174938679
1665977234,241887,,,,False,2464,False,624,192,46047132,174937970
1665977234,553224,,,,False,2107,False,624,192,46042359,174941150
1665977234,168135,,,,False,1609,False,624,192,46047132,174937970
1665977234,362769,,,,False,1609,False,624,192,46049566,174941858
1665977234,348817,,,,False,129,False,624,192,46049789,174941922
1665977234,82946,,,,False,1511,False,624,192,45920209,174542136
1665977234,373809,,,,False,820,False,624,192,45905959,174530746
1665977234,12971,,,,False,2144,False,624,192,45910030,174526320
1665977234,357228,,,,False,1935,False,624,192,46043587,174939345
1665977234,227337,,,,False,2384,False,624,192,46045390,174938695
1665977234,313021,,,,False,1935,False,624,192,46043190,174939130
1665977234,224397,,,,False,133,False,624,192,46044930,174938660
1665977234,203746,628,2792.6664677329445,1,True,628,True,624,192,45772626,174581064
1665977234,373808,,,,False,2883,False,624,192,46051835,174951074
1665977234,95406,,,,False,1950,False,624,192,45872960,174545650
1665977234,227338,,,,False,161,False,624,192,45877682,174539771
1665977234,279201,,,,False,207,False,624,192,45878123,174577620
1665977234,456870,,,,False,2518,False,624,192,45898382,174566097
1665977234,387347,,,,False,988,False,624,192,45895724,174555827
1665977234,180219,,,,False,3557,False,624,192,45891768,174544917
1665977234,480564,,,,False,755,False,624,192,45870123,174570701
1665977234,22590,2389,354.76471075911707,1,True,623,False,624,192,45859987,174593971
1665977234,376550,1037,3004.099865184245,2,True,1037,True,624,192,45839765,174551620
1665977234,365550,1334,26686.4503446974,36,True,3290,False,624,192,45830770,174561358
1665977234,180231,800,6434.255978743774,3,True,1037,False,624,192,45839765,174551620
1665977234,326753,,,,False,1274,False,624,192,45871107,174543976
1665977234,392762,2970,2356.089132439603,3,True,1180,False,624,192,45851399,174554321
1665977234,25845,,,,False,1114,False,624,192,45887997,174533308
1665977234,384543,,,,False,62,False,624,192,45885578,174542014
1665977234,119655,691,2359.620732236433,2,True,580,False,624,192,45877696,174531930
1665977234,212725,,,,False,3520,False,624,192,45893410,174534952
1665977234,203749,,,,False,57,False,624,192,45861464,174530911
1665977234,279200,4501,10425.28469635242,36,True,3519,False,624,192,45856010,174564151
1665977234,360003,631,7388.527390488581,15,True,4095,False,624,192,45859277,174579627
1665977234,456868,,,,False,755,False,624,192,45870123,174570701
1665977234,511732,,,,False,3557,False,624,192,45889986,174545204
1665977234,92265,,,,False,3038,False,624,192,45894856,174555279
1665977234,67185,,,,False,4088,False,624,192,45898382,174566097
1665977234,119642,3508,186.60117898877274,2,True,536,False,624,192,45860748,174572540
1665977234,340518,,,,False,1754,False,624,192,45894856,174555279
1665977234,165212,,,,False,662,False,624,192,45877759,174578692
1665977234,419688,,,,False,207,False,624,192,45878123,174577620
1665977234,346102,,,,False,928,False,624,192,45892825,174553589
1665977234,73405,,,,False,124,False,624,192,45880110,174546609
1665977234,329457,,,,False,3567,False,624,192,45905800,174531250
1665977234,100,,,,False,93,False,624,192,45901257,174555664
1665977234,446272,,,,False,287,False,624,192,45896047,174554578
1665977234,137873,297,7591.837722185584,5,True,487,False,624,192,45864620,174583120
1665977234,270522,,,,False,991,False,624,192,45905800,174531250
1665977234,76563,,,,False,92,False,624,192,45920147,174542102
1665977234,424993,,,,False,93,False,624,192,45901257,174555664
1665977234,395444,,,,False,84,False,624,192,45869364,174570875
1665977234,563534,,,,False,3039,False,624,192,45894980,174554750
1665977234,32123,,,,False,407,False,624,192,45895620,174555818
1665977234,387329,,,,False,175,False,624,192,45872608,174577278
1665977234,315749,3817,243.82165613415063,1,True,2244,False,624,192,45820029,174523122
1665977234,373810,1135,10994.081362260333,2,True,3603,False,624,192,45818389,174562610
1665977234,298825,2246,6740.5116274656775,1,True,782,False,624,192,45897513,174590710
1665977234,12976,,,,False,492,False,624,192,45896567,174552813
1665977234,57735,,,,False,4042,False,624,192,45892825,174553589
1665977234,98385,,,,False,1754,False,624,192,45894856,174555279
1665977234,60889,,,,False,93,False,624,192,45896567,174552813
1665977234,38516,,,,False,662,False,624,192,45877759,174578692
1665977234,287658,3930,13641.53547075988,41,True,2411,False,624,192,45860020,174580680
1665977234,92262,4329,5407.568862252241,16,True,4318,False,624,192,45857425,174567864
1665977234,301700,4817,14159.707624100152,43,True,1113,False,624,192,45860020,174580680
1665977234,107548,1382,722.3807860124741,2,True,1740,False,624,192,45905886,174530604
1665977234,107,3951,7015.856611989729,10,True,100,False,624,192,45862631,174579111
1665977234,236061,2363,1151.4638509306317,1,True,1336,False,624,192,45872453,174584718
1665977234,137872,756,8824.72719125073,2,True,2510,False,624,192,45853618,174528210
1665977234,529979,2062,562.0053380529406,1,True,1184,False,624,192,45867334,174556652
1665977234,483074,,,,False,156,False,624,192,45886643,174540024
1665977234,334977,2848,203.9730374338726,1,True,2132,False,624,192,45857789,174567827
1665977234,480565,,,,False,1485,False,624,192,45865852,174556038
1665977234,334983,1153,1689.9751477462619,1,True,844,False,624,192,45853618,174528210
1665977234,150003,,,,False,528,False,624,192,45897462,174552991
1665977234,159029,3976,35167.721848308574,39,True,2510,False,624,192,45853618,174528210
1665977234,144004,,,,False,3038,False,624,192,45894856,174555279
1665977234,318423,4342,2796.267869857965,1,True,1516,False,624,192,45860680,174544680
1665977234,360002,909,26990.5059233798,46,True,3119,False,624,192,45859514,174606372
1665977234,227336,926,1507.0461174098157,2,True,4191,False,624,192,45885478,174592525
1665977234,472653,,,,False,2900,False,624,192,45887808,174581517
1665977234,51472,,,,False,3167,False,624,192,45890444,174572525
1665977234,162144,4187,5953.404572175487,5,True,4626,False,624,192,45888173,174591288
1665977234,493444,2667,10558.131700258336,3,True,1838,False,624,192,45902179,174584739
1665977234,529984,2415,3685.951980153838,2,True,690,False,624,192,45846251,174554751
1665977234,212739,,,,False,1673,False,624,192,45873015,174626148
1665977234,522098,,,,False,2136,False,624,192,45901754,174584060
1665977234,519415,,,,False,1002,False,624,192,45869834,174653627
1665977234,395449,4412,422.1705816373282,1,True,3119,False,624,192,45854218,174605010
1665977234,387345,,,,False,2173,False,624,192,45894039,174584286
1665977234,427556,1482,1452.083330942133,1,True,485,False,624,192,45884295,174582147
1665977234,67182,,,,False,3266,False,624,192,45907518,174567959
1665977234,200775,,,,False,2731,False,624,192,45874647,174648227
1665977234,296041,3955,867.6278003844736,1,True,1554,False,624,192,45878066,174592040
1665977234,467445,,,,False,1889,False,624,192,45880689,174650819
1665977234,307293,716,5705.256698869912,11,True,2088,False,624,192,45858421,174577792
1665977234,392750,178,4399.000113662194,3,True,3117,False,624,192,45859277,174579627
