dispatch_time,order_id,baseline_assigned_courier_id,baseline_cost,baseline_courier_rank_by_cost,is_assigned_by_baseline,was_accepted,actual_assigned_courier_id,is_match_with_actual,num_orders_in_batch,num_couriers_in_pool,order_pickup_lat,order_pickup_lng,baseline_courier_lat,baseline_courier_lng,actual_courier_lat,actual_courier_lng,platform_order_time,wait_for_assignment_seconds,cost_function,mode,strategy_key,bundling_on,micro_batch_sec,unit_type,bundle_size
1666063806,95755,1242,893.0873417533136,1,True,True,1235,False,728,943,45907471,174568784,45907629,174567905,0,0,1666063028,778,distance_to_pickup,BATCH,greedy,0,0,order,1
1666063806,493754,4137,745.7110700532747,1,True,True,2918,False,728,943,45903168,174575807,45902686,174575238,0,0,1666063279,527,distance_to_pickup,BATCH,greedy,0,0,order,1
1666063806,265148,2801,1280.240992938439,1,True,True,1337,False,728,943,45898418,174584604,45897599,174583620,0,0,1666063777,29,distance_to_pickup,BATCH,greedy,0,0,order,1
1666063806,114048,1238,8032.462947315724,1,True,True,3145,False,728,943,45902806,174555734,45894912,174557219,0,0,1666063612,194,distance_to_pickup,BATCH,greedy,0,0,order,1
1666063806,290722,2635,8045.6214800349635,1,True,True,1316,False,728,943,45902806,174555734,45902906,174547689,0,0,1666063777,29,distance_to_pickup,BATCH,greedy,0,0,order,1
1666063806,224744,4002,1791.694728462413,1,True,True,1163,False,728,943,45907759,174546285,45907988,174544508,0,0,1666063602,204,distance_to_pickup,BATCH,greedy,0,0,order,1
1666063806,204103,2428,5826.095948403185,1,True,True,2774,False,728,943,45897008,174553031,45898023,174547294,0,0,1666063505,301,distance_to_pickup,BATCH,greedy,0,0,order,1
1666063806,189413,202,7960.004585425815,1,True,True,2574,False,728,943,45896168,174555742,45888220,174556179,0,0,1666063478,328,distance_to_pickup,BATCH,greedy,0,0,order,1
1666063806,259501,3134,757.3803535872844,1,True,True,974,False,728,943,45892888,174567981,45892948,174567226,0,0,1666063773,33,distance_to_pickup,BATCH,greedy,0,0,order,1
1666063806,162473,2909,3473.0899786789287,1,True,True,91,False,728,943,45886802,174544898,45890275,174544873,0,0,1666063709,97,distance_to_pickup,BATCH,greedy,0,0,order,1
1666063806,107901,1300,7221.857101881759,1,True,True,859,False,728,943,45897803,174552932,45891887,174548790,0,0,1666063385,421,distance_to_pickup,BATCH,greedy,0,0,order,1
1666063806,80224,2557,1325.953996185388,1,True,True,3503,False,728,943,45905690,174525746,45904567,174525041,0,0,1666062959,847,distance_to_pickup,BATCH,greedy,0,0,order,1
1666063806,110980,359,5345.8020913610335,1,True,True,1227,False,728,943,45886510,174545080,45890622,174541664,0,0,1666063687,119,distance_to_pickup,BATCH,greedy,0,0,order,1
1666063806,276584,2979,2113.8878872825776,1,True,True,3820,False,728,943,45899570,174535990,45897961,174537361,0,0,1666063250,556,distance_to_pickup,BATCH,greedy,0,0,order,1
1666063806,376890,2718,3432.4769482110146,1,True,True,404,False,728,943,45883263,174541692,45882066,174538475,0,0,1666063778,28,distance_to_pickup,BATCH,greedy,0,0,order,1
1666063806,304816,2348,2570.457546819243,1,True,True,2725,False,728,943,45885546,174539618,45886022,174537092,0,0,1666063767,39,distance_to_pickup,BATCH,greedy,0,0,order,1
1666063806,195244,2848,504.6434384790909,1,True,True,229,False,728,943,45860730,174568920,45860823,174569416,0,0,1666063239,567,distance_to_pickup,BATCH,greedy,0,0,order,1
1666063806,153424,2450,8606.98472172456,1,True,True,2774,False,728,943,45897008,174553031,45895473,174544562,0,0,1666063720,86,distance_to_pickup,BATCH,greedy,0,0,order,1
1666063806,189387,2349,130.51053597315428,1,True,True,102,False,728,943,45865177,174556709,45865110,174556821,0,0,1666062845,961,distance_to_pickup,BATCH,greedy,0,0,order,1
1666063806,379483,51,10363.019106418747,1,True,True,1186,False,728,943,45894848,174556609,45891857,174566531,0,0,1666063255,551,distance_to_pickup,BATCH,greedy,0,0,order,1
1666063806,107908,4641,8631.247708182173,1,True,True,2774,False,728,943,45897008,174553031,45895394,174544552,0,0,1666063572,234,distance_to_pickup,BATCH,greedy,0,0,order,1
1666063806,216082,4375,2017.964568569032,1,True,True,2977,False,728,943,45879880,174535820,45881846,174536275,0,0,1666063790,16,distance_to_pickup,BATCH,greedy,0,0,order,1
1666063806,55007,60,2392.2228157092727,1,True,True,1289,False,728,943,45879711,174547190,45877888,174545641,0,0,1666063706,100,distance_to_pickup,BATCH,greedy,0,0,order,1
1666063806,461,37,2981.362943353258,1,True,True,3985,False,728,943,45879921,174546626,45877316,174545176,0,0,1666063671,135,distance_to_pickup,BATCH,greedy,0,0,order,1
1666063806,310496,4566,2963.044549108231,1,True,True,1951,False,728,943,45871272,174543061,45868335,174543453,0,0,1666063654,152,distance_to_pickup,BATCH,greedy,0,0,order,1
1666063806,236407,692,6483.484556933871,1,True,True,3057,False,728,943,45876580,174545960,45878136,174552254,0,0,1666063356,450,distance_to_pickup,BATCH,greedy,0,0,order,1
1666063806,449368,2581,3435.7242322398347,1,True,True,1976,False,728,943,45862946,174583985,45865045,174586705,0,0,1666063572,234,distance_to_pickup,BATCH,greedy,0,0,order,1
1666063806,563814,1567,6605.712225036752,1,True,True,2855,False,728,943,45872562,174545688,45872465,174539083,0,0,1666062305,1501,distance_to_pickup,BATCH,greedy,0,0,order,1
1666063806,332603,4155,8783.059262011158,1,True,True,1186,False,728,943,45897597,174552952,45897330,174544173,0,0,1666062821,985,distance_to_pickup,BATCH,greedy,0,0,order,1
1666063806,276591,861,1458.426549401786,1,True,True,1797,False,728,943,45865868,174565807,45867040,174566675,0,0,1666062977,829,distance_to_pickup,BATCH,greedy,0,0,order,1
1666063806,92651,1462,7411.8152297531005,1,True,True,524,False,728,943,45892873,174551683,45894766,174544517,0,0,1666063782,24,distance_to_pickup,BATCH,greedy,0,0,order,1
1666063806,153364,3511,24400.38593957071,1,True,True,892,False,728,943,45869949,174653681,45852394,174636734,0,0,1666059697,4109,distance_to_pickup,BATCH,greedy,0,0,order,1
1666063806,488530,3925,1444.2067026572063,1,True,True,2540,False,728,943,45874819,174607415,45873661,174608278,0,0,1666063297,509,distance_to_pickup,BATCH,greedy,0,0,order,1
1666063806,22971,36,55.46169849544819,1,True,True,122,False,728,943,45893488,174584303,45893538,174584327,0,0,1666062773,1033,distance_to_pickup,BATCH,greedy,0,0,order,1
1666063806,540742,1314,549.5689219743052,1,True,True,415,False,728,943,45901824,174570459,45901275,174570434,0,0,1666063275,531,distance_to_pickup,BATCH,greedy,0,0,order,1
1666063806,417309,2145,184.5697700058165,1,True,True,702,False,728,943,45864213,174615211,45864168,174615390,0,0,1666063774,32,distance_to_pickup,BATCH,greedy,0,0,order,1
1666063806,110972,1133,23808.0164860494,1,True,True,1772,False,728,943,45874828,174648754,45875048,174624947,0,0,1666063488,318,distance_to_pickup,BATCH,greedy,0,0,order,1
1666063806,553540,3494,1977.361878867902,1,True,True,368,False,728,943,45851420,174554680,45851174,174556642,0,0,1666063769,37,distance_to_pickup,BATCH,greedy,0,0,order,1
1666063806,316063,2061,489.17277111466456,1,True,True,741,False,728,943,45858252,174567353,45858651,174567636,0,0,1666063760,46,distance_to_pickup,BATCH,greedy,0,0,order,1
1666063806,419970,2132,966.5660867214409,1,True,True,1831,False,728,943,45858951,174566601,45859552,174565844,0,0,1666063754,52,distance_to_pickup,BATCH,greedy,0,0,order,1
1666063806,259502,4369,1134.0017636670589,1,True,True,1562,False,728,943,45852183,174556342,45851137,174556780,0,0,1666063764,42,distance_to_pickup,BATCH,greedy,0,0,order,1
1666063806,346405,2676,26565.526119390146,1,True,True,582,False,728,943,45875908,174650381,45866315,174625608,0,0,1666063313,493,distance_to_pickup,BATCH,greedy,0,0,order,1
1666063806,248054,246,2276.8157589054063,1,True,True,1378,False,728,943,45883232,174592571,45885155,174593790,0,0,1666063434,372,distance_to_pickup,BATCH,greedy,0,0,order,1
1666063806,351959,2033,31905.96629158879,1,True,True,436,False,728,943,45879848,174648286,45889325,174617820,0,0,1666063623,183,distance_to_pickup,BATCH,greedy,0,0,order,1
1666063806,379494,483,19349.503275278155,1,True,True,40,False,728,943,45879590,174635020,45880436,174615689,0,0,1666063785,21,distance_to_pickup,BATCH,greedy,0,0,order,1
1666063806,282352,2926,18044.486276976688,1,True,True,1762,False,728,943,45884742,174633571,45889848,174616264,0,0,1666062587,1219,distance_to_pickup,BATCH,greedy,0,0,order,1
1666063806,95767,48,33231.08612429031,1,True,True,436,False,728,943,45879648,174648076,45858186,174622705,0,0,1666063670,136,distance_to_pickup,BATCH,greedy,0,0,order,1
1666063806,561333,383,22236.092395023006,1,True,True,3982,False,728,943,45879511,174634292,45891789,174615753,0,0,1666063219,587,distance_to_pickup,BATCH,greedy,0,0,order,1
1666063806,156342,496,35.4682957019364,1,True,True,729,False,728,943,45860863,174572580,45860850,174572547,0,0,1666060581,3225,distance_to_pickup,BATCH,greedy,0,0,order,1
1666063806,493768,3337,2473.442944561285,1,True,True,690,False,728,943,45854391,174579922,45852779,174581798,0,0,1666063776,30,distance_to_pickup,BATCH,greedy,0,0,order,1
1666063806,299138,2232,749.5685425629867,1,True,True,235,False,728,943,45857937,174568139,45858604,174567797,0,0,1666063773,33,distance_to_pickup,BATCH,greedy,0,0,order,1
1666063806,343714,1929,1927.2584154700169,1,True,True,741,False,728,943,45849205,174570359,45851118,174570593,0,0,1666063762,44,distance_to_pickup,BATCH,greedy,0,0,order,1
1666063806,195263,1873,1419.1920236528952,1,True,True,1314,False,728,943,45901824,174570459,45900409,174570350,0,0,1666063293,513,distance_to_pickup,BATCH,greedy,0,0,order,1
1666063806,273717,2064,531.6361537743647,1,True,True,2777,False,728,943,45871068,174595314,45871042,174595845,0,0,1666063491,315,distance_to_pickup,BATCH,greedy,0,0,order,1
1666063806,395773,1275,3222.386848284979,1,True,True,1154,False,728,943,45874819,174607415,45871660,174606779,0,0,1666063625,181,distance_to_pickup,BATCH,greedy,0,0,order,1
1666063806,498919,2972,35761.7156327825,1,True,True,1350,False,728,943,45879237,174648050,45847846,174630918,0,0,1666063672,134,distance_to_pickup,BATCH,greedy,0,0,order,1
1666063806,42165,2505,3272.364588489492,1,True,True,463,False,728,943,45874819,174607415,45876588,174604662,0,0,1666063622,184,distance_to_pickup,BATCH,greedy,0,0,order,1
1666063806,92653,3640,53344.32491840158,1,True,True,1564,False,728,943,45766970,174566720,45815430,174544421,0,0,1666063752,54,distance_to_pickup,BATCH,greedy,0,0,order,1
1666063806,310501,2227,54408.16012327563,1,True,True,1564,False,728,943,45766245,174567179,45816417,174546131,0,0,1666063769,37,distance_to_pickup,BATCH,greedy,0,0,order,1
1666063806,45493,4179,4284.622737184687,1,True,True,987,False,728,943,45905828,174530847,45905254,174535093,0,0,1666063718,88,distance_to_pickup,BATCH,greedy,0,0,order,1
1666063806,417310,2558,357201.37422048085,1,True,True,960,False,728,943,46043587,174939345,45899420,174612529,0,0,1666063772,34,distance_to_pickup,BATCH,greedy,0,0,order,1
1666063806,498922,2895,4700.472423065579,1,True,True,501,False,728,943,45923748,174522754,45919052,174522959,0,0,1666063760,46,distance_to_pickup,BATCH,greedy,0,0,order,1
1666063806,114049,1111,368957.00224822946,1,True,True,3055,False,728,943,46049566,174941858,45925164,174594506,0,0,1666063746,60,distance_to_pickup,BATCH,greedy,0,0,order,1
1666063806,45494,758,374689.4130463256,1,True,True,2107,False,728,943,46051220,174943110,45877913,174610910,0,0,1666063768,38,distance_to_pickup,BATCH,greedy,0,0,order,1
1666063806,525035,4012,57797.3311667589,1,True,True,2882,False,728,943,45767476,174566349,45821949,174547030,0,0,1666063775,31,distance_to_pickup,BATCH,greedy,0,0,order,1
1666063806,123038,1529,9224.242678941182,1,True,True,1613,False,728,943,45887243,174550790,45880885,174557473,0,0,1666063717,89,distance_to_pickup,BATCH,greedy,0,0,order,1
1666063806,543262,411,11877.580982674881,1,True,True,3948,False,728,943,45896133,174555014,45900900,174544135,0,0,1666063104,702,distance_to_pickup,BATCH,greedy,0,0,order,1
1666063806,213055,2787,5070.577284688598,1,True,True,4661,False,728,943,45860020,174580680,45858175,174575957,0,0,1666063457,349,distance_to_pickup,BATCH,greedy,0,0,order,1
1666063806,22994,108,1144.6091035807815,1,True,True,1135,False,728,943,45850935,174552690,45851226,174551583,0,0,1666063751,55,distance_to_pickup,BATCH,greedy,0,0,order,1
1666063806,398497,3936,9058.306077849213,1,True,True,3840,False,728,943,45896917,174551954,45897227,174542901,0,0,1666063514,292,distance_to_pickup,BATCH,greedy,0,0,order,1
1666063806,162475,1512,3787.2359313884845,1,True,True,3456,False,728,943,45870851,174548314,45870617,174552094,0,0,1666063762,44,distance_to_pickup,BATCH,greedy,0,0,order,1
1666063806,406624,3254,1830.1794993934338,1,True,True,4099,False,728,943,45877949,174577975,45876740,174579349,0,0,1666063534,272,distance_to_pickup,BATCH,greedy,0,0,order,1
1666063806,525026,2915,3210.6785887098695,1,True,True,1605,False,728,943,45849895,174566798,45846879,174567899,0,0,1666063374,432,distance_to_pickup,BATCH,greedy,0,0,order,1
1666063806,299139,2745,1254.6700761554807,1,True,True,1208,False,728,943,45903168,174575807,45904422,174575848,0,0,1666063767,39,distance_to_pickup,BATCH,greedy,0,0,order,1
1666063806,123040,2751,2495.798870101515,1,True,True,3091,False,728,943,45900971,174567339,45900087,174569673,0,0,1666063766,40,distance_to_pickup,BATCH,greedy,0,0,order,1
1666063806,351945,520,637.41979887669,1,True,True,1294,False,728,943,45908667,174566558,45908047,174566410,0,0,1666062867,939,distance_to_pickup,BATCH,greedy,0,0,order,1
1666063806,444004,1452,2758.332286001815,1,True,True,1030,False,728,943,45898759,174576566,45899905,174574057,0,0,1666063754,52,distance_to_pickup,BATCH,greedy,0,0,order,1
1666063806,522391,1646,5948.647577391016,1,True,True,877,False,728,943,45862946,174583985,45857108,174585127,0,0,1666060961,2845,distance_to_pickup,BATCH,greedy,0,0,order,1
1666063806,321598,1825,134.97407158413796,1,True,True,911,False,728,943,45912361,174588021,45912494,174587998,0,0,1666063740,66,distance_to_pickup,BATCH,greedy,0,0,order,1
1666063806,379495,4103,2675.4306195451977,1,True,True,1810,False,728,943,45850993,174552713,45853668,174552665,0,0,1666063766,40,distance_to_pickup,BATCH,greedy,0,0,order,1
1666063806,324331,4833,9336.218131556267,1,True,True,2428,False,728,943,45897803,174552932,45905283,174547345,0,0,1666063393,413,distance_to_pickup,BATCH,greedy,0,0,order,1
1666063806,26205,977,1676.0539967435416,1,True,True,3651,False,728,943,45862990,174575360,45863261,174573706,0,0,1666063214,592,distance_to_pickup,BATCH,greedy,0,0,order,1
1666063806,335301,871,4229.800231689435,1,True,True,4099,False,728,943,45877949,174577975,45873888,174576792,0,0,1666063356,450,distance_to_pickup,BATCH,greedy,0,0,order,1
1666063806,357519,3670,806.3808033429367,1,True,True,3751,False,728,943,45860803,174537004,45861598,174536869,0,0,1666063260,546,distance_to_pickup,BATCH,greedy,0,0,order,1
1666063806,116997,3949,1471.1906742499423,1,True,True,741,False,728,943,45857425,174567864,45858056,174569193,0,0,1666063740,66,distance_to_pickup,BATCH,greedy,0,0,order,1
1666063806,242209,2746,9694.473528768853,1,True,True,771,False,728,943,45897716,174552976,45901155,174543912,0,0,1666063414,392,distance_to_pickup,BATCH,greedy,0,0,order,1
1666063806,452068,2754,5015.795948800151,1,True,True,3731,False,728,943,45882550,174555124,45878103,174557444,0,0,1666063762,44,distance_to_pickup,BATCH,greedy,0,0,order,1
1666063806,86402,3750,2794.563651091168,1,True,True,3651,False,728,943,45867462,174566858,45870247,174567089,0,0,1666063647,159,distance_to_pickup,BATCH,greedy,0,0,order,1
1666063806,98772,205,2720.5530687711275,1,True,True,1797,False,728,943,45866136,174566023,45865056,174568520,0,0,1666063775,31,distance_to_pickup,BATCH,greedy,0,0,order,1
1666063806,58111,1148,8963.824295466751,1,True,True,117,False,728,943,45890710,174551290,45893275,174542701,0,0,1666063652,154,distance_to_pickup,BATCH,greedy,0,0,order,1
1666063806,304812,1509,10913.07220722011,1,True,True,1739,False,728,943,45887505,174553677,45877297,174557536,0,0,1666063504,302,distance_to_pickup,BATCH,greedy,0,0,order,1
1666063806,321599,766,4867.532948013809,1,True,True,2716,False,728,943,45889630,174546285,45890619,174541519,0,0,1666063743,63,distance_to_pickup,BATCH,greedy,0,0,order,1
1666063806,22992,3793,5604.711054104395,1,True,True,1938,False,728,943,45890990,174546350,45894921,174542355,0,0,1666063769,37,distance_to_pickup,BATCH,greedy,0,0,order,1
1666063806,70664,3371,5756.810662163556,1,True,True,404,False,728,943,45882724,174541741,45882259,174536003,0,0,1666063628,178,distance_to_pickup,BATCH,greedy,0,0,order,1
1666063806,236421,2380,6159.852757980502,1,True,True,26,False,728,943,45889630,174546285,45892049,174540620,0,0,1666063767,39,distance_to_pickup,BATCH,greedy,0,0,order,1
1666063806,98771,591,981.8151557192423,1,True,True,1728,False,728,943,45889133,174536031,45889093,174535050,0,0,1666063743,63,distance_to_pickup,BATCH,greedy,0,0,order,1
1666063806,349134,801,6143.339889669137,1,True,True,1732,False,728,943,45885313,174542977,45887968,174537437,0,0,1666062861,945,distance_to_pickup,BATCH,greedy,0,0,order,1
1666063806,478247,2126,5649.239329325675,1,True,True,2434,False,728,943,45890968,174546253,45894399,174541765,0,0,1666062856,950,distance_to_pickup,BATCH,greedy,0,0,order,1
1666063806,171563,2433,5876.187964999078,1,True,True,551,False,728,943,45890990,174546350,45895431,174542502,0,0,1666063772,34,distance_to_pickup,BATCH,greedy,0,0,order,1
1666063806,89510,3682,1086.69130851406,1,True,True,2641,False,728,943,45900750,174526090,45899803,174525557,0,0,1666063595,211,distance_to_pickup,BATCH,greedy,0,0,order,1
1666063806,338053,465,12044.531788326187,1,True,True,407,False,728,943,45896047,174554578,45896412,174542539,0,0,1666063765,41,distance_to_pickup,BATCH,greedy,0,0,order,1
1666063806,120031,610,3949.521996393994,1,True,True,1142,False,728,943,45856947,174585917,45859217,174589149,0,0,1666063193,613,distance_to_pickup,BATCH,greedy,0,0,order,1
1666063806,221891,3717,2311.457765134375,1,True,True,1149,False,728,943,45857624,174567561,45858330,174565360,0,0,1666062948,858,distance_to_pickup,BATCH,greedy,0,0,order,1
1666063806,406605,4088,559.5158621522718,1,True,True,176,False,728,943,45843025,174581271,45843282,174580774,0,0,1666062793,1013,distance_to_pickup,BATCH,greedy,0,0,order,1
1666063806,290712,456,1512.480413096315,1,True,True,3298,False,728,943,45856318,174574158,45856504,174575659,0,0,1666063383,423,distance_to_pickup,BATCH,greedy,0,0,order,1
1666063806,171564,1525,1573.5466310217819,1,True,True,438,False,728,943,45863620,174536770,45863213,174538290,0,0,1666063771,35,distance_to_pickup,BATCH,greedy,0,0,order,1
1666063806,395780,322,1239.0355120011693,1,True,True,1353,False,728,943,45820232,174523174,45820067,174521946,0,0,1666063770,36,distance_to_pickup,BATCH,greedy,0,0,order,1
1666063806,32507,2399,1878.9108547240871,1,True,True,987,False,728,943,45905690,174525746,45904105,174524737,0,0,1666063347,459,distance_to_pickup,BATCH,greedy,0,0,order,1
1666063806,491149,3758,61.71709649683789,1,True,True,3758,True,728,943,45822976,174546904,45822929,174546864,0,0,1666063759,47,distance_to_pickup,BATCH,greedy,0,0,order,1
1666063806,411996,1941,1826.4208167889458,1,True,True,1045,False,728,943,45836107,174539555,45836529,174541332,0,0,1666063761,45,distance_to_pickup,BATCH,greedy,0,0,order,1
1666063806,126060,4605,10969.138525882514,1,True,True,1317,False,728,943,45830710,174564025,45831562,174574961,0,0,1666063750,56,distance_to_pickup,BATCH,greedy,0,0,order,1
1666063806,540750,1752,261.1742713208941,1,True,True,1072,False,728,943,45860804,174548317,45860570,174548201,0,0,1666063553,253,distance_to_pickup,BATCH,greedy,0,0,order,1
1666063806,192282,4270,10551.024073520068,1,True,True,2428,False,728,943,45902806,174555734,45913356,174555587,0,0,1666063530,276,distance_to_pickup,BATCH,greedy,0,0,order,1
1666063806,519751,3345,1046.6193195235792,1,True,True,3460,False,728,943,45919700,174542450,45920656,174542024,0,0,1666063664,142,distance_to_pickup,BATCH,greedy,0,0,order,1
1666063806,417308,309,5062.451777548108,1,True,True,1747,False,728,943,45894303,174566613,45889266,174566106,0,0,1666063754,52,distance_to_pickup,BATCH,greedy,0,0,order,1
1666063806,501541,1488,10712.963082172924,1,True,True,2253,False,728,943,45884568,174549661,45874901,174554278,0,0,1666063761,45,distance_to_pickup,BATCH,greedy,0,0,order,1
1666063806,35742,2919,10284.242363927448,1,True,True,3980,False,728,943,45896990,174553007,45901819,174543927,0,0,1666063752,54,distance_to_pickup,BATCH,greedy,0,0,order,1
1666063806,293580,1277,12194.681545657517,1,True,True,2612,False,728,943,45894966,174554512,45896583,174542425,0,0,1666063753,53,distance_to_pickup,BATCH,greedy,0,0,order,1
1666063806,150380,1657,169.36646657470303,1,True,True,3328,False,728,943,45868629,174606647,45868466,174606601,0,0,1666063071,735,distance_to_pickup,BATCH,greedy,0,0,order,1
1666063806,454555,2402,2039.4835130493211,1,True,True,520,False,728,943,45901824,174570459,45899846,174570956,0,0,1666063311,495,distance_to_pickup,BATCH,greedy,0,0,order,1
1666063806,470337,2069,374.7238983571771,1,True,True,4208,False,728,943,45853114,174591978,45853297,174591651,0,0,1666063731,75,distance_to_pickup,BATCH,greedy,0,0,order,1
1666063806,395779,1986,572.9371693301108,1,True,True,221,False,728,943,45857448,174593441,45857964,174593690,0,0,1666063767,39,distance_to_pickup,BATCH,greedy,0,0,order,1
1666063806,195262,4038,2741.594426606532,1,True,True,2195,False,728,943,45857448,174593441,45854722,174593149,0,0,1666063772,34,distance_to_pickup,BATCH,greedy,0,0,order,1
1666063806,45495,2368,16768.20029102706,1,True,True,392,False,728,943,45872833,174624652,45862454,174611482,0,0,1666063424,382,distance_to_pickup,BATCH,greedy,0,0,order,1
1666063806,76968,943,843.6124702729328,1,True,True,255,False,728,943,45891251,174576113,45890630,174575542,0,0,1666062161,1645,distance_to_pickup,BATCH,greedy,0,0,order,1
1666063806,61226,2532,590.5294234837075,1,True,True,414,False,728,943,45895017,174573203,45895295,174572682,0,0,1666063564,242,distance_to_pickup,BATCH,greedy,0,0,order,1
1666063806,332586,3548,1605.8720372433165,1,True,True,3548,True,728,943,45884468,174592977,45886033,174593337,0,0,1666062200,1606,distance_to_pickup,BATCH,greedy,0,0,order,1
1666063806,398502,576,17062.513882778236,1,True,True,392,False,728,943,45872833,174624652,45865449,174609270,0,0,1666063556,250,distance_to_pickup,BATCH,greedy,0,0,order,1
1666063806,279538,4191,2424.250193358763,1,True,True,2856,False,728,943,45884468,174592977,45885935,174594907,0,0,1666063396,410,distance_to_pickup,BATCH,greedy,0,0,order,1
1666063806,504218,3848,4107.277078552164,1,True,True,2856,False,728,943,45884468,174592977,45885855,174589111,0,0,1666063406,400,distance_to_pickup,BATCH,greedy,0,0,order,1
1666063806,19802,615,3805.448856573952,1,True,True,1747,False,728,943,45889150,174571920,45886546,174574695,0,0,1666063725,81,distance_to_pickup,BATCH,greedy,0,0,order,1
1666063806,417304,855,1621.377500769022,1,True,True,2040,False,728,943,45886780,174581795,45885403,174582651,0,0,1666063533,273,distance_to_pickup,BATCH,greedy,0,0,order,1
1666063806,441312,3391,1317.6816762784554,1,True,True,2747,False,728,943,45884295,174582147,45883033,174582526,0,0,1666063728,78,distance_to_pickup,BATCH,greedy,0,0,order,1
1666063806,290721,3271,1392.3451439926812,1,True,True,2319,False,728,943,45884295,174582147,45885390,174583007,0,0,1666063750,56,distance_to_pickup,BATCH,greedy,0,0,order,1
1666063806,22993,122,759.0533578082637,1,True,True,3572,False,728,943,45893081,174584158,45893840,174584167,0,0,1666063763,43,distance_to_pickup,BATCH,greedy,0,0,order,1
1666063806,29349,2739,779.9775637798821,1,True,True,3030,False,728,943,45876179,174591689,45875413,174591542,0,0,1666063758,48,distance_to_pickup,BATCH,greedy,0,0,order,1
1666063806,376891,3745,866.9682808499974,1,True,True,2547,False,728,943,45868992,174606599,45868139,174606444,0,0,1666063774,32,distance_to_pickup,BATCH,greedy,0,0,order,1
1666063806,401271,854,157.3848785620779,1,True,True,126,False,728,943,45866931,174606684,45866942,174606527,0,0,1666063750,56,distance_to_pickup,BATCH,greedy,0,0,order,1
1666063806,393102,2347,165.5294535724685,1,True,True,3664,False,728,943,45874592,174590556,45874738,174590478,0,0,1666063758,48,distance_to_pickup,BATCH,greedy,0,0,order,1
1666063806,376885,1342,3635.9119901339745,1,True,True,3672,False,728,943,45874819,174607415,45871335,174606375,0,0,1666063634,172,distance_to_pickup,BATCH,greedy,0,0,order,1
1666063806,242201,2008,40936.782641043006,1,True,True,2291,False,728,943,45879721,174647791,45852319,174617378,0,0,1666062893,913,distance_to_pickup,BATCH,greedy,0,0,order,1
1666063806,13319,3189,39607.46395567381,1,True,True,1618,False,728,943,45874746,174650130,45850866,174618531,0,0,1666063523,283,distance_to_pickup,BATCH,greedy,0,0,order,1
1666063806,556106,1451,222.62524564837653,1,True,True,375,False,728,943,45866511,174563245,45866722,174563316,0,0,1666062900,906,distance_to_pickup,BATCH,greedy,0,0,order,1
1666063806,302003,4089,825.4241334005203,1,True,True,2887,False,728,943,45855857,174553570,45855092,174553260,0,0,1666063774,32,distance_to_pickup,BATCH,greedy,0,0,order,1
1666063806,42163,694,27285.192614310057,1,True,True,1762,False,728,943,45884021,174630377,45877971,174603771,0,0,1666063763,43,distance_to_pickup,BATCH,greedy,0,0,order,1
1666063806,73757,1806,39981.133062983594,1,True,True,1350,False,728,943,45874643,174648159,45848128,174618235,0,0,1666063690,116,distance_to_pickup,BATCH,greedy,0,0,order,1
1666063806,449374,454,6946.720809130017,1,True,True,1556,False,728,943,45906017,174528217,45909650,174534138,0,0,1666063764,42,distance_to_pickup,BATCH,greedy,0,0,order,1
1666063806,354772,1233,4921.174656522567,1,True,True,1216,False,728,943,45923858,174522165,45919000,174522951,0,0,1666063765,41,distance_to_pickup,BATCH,greedy,0,0,order,1
1666063806,13327,1643,375192.9704525393,1,True,True,1421,False,728,943,46051728,174940222,45888842,174602231,0,0,1666063769,37,distance_to_pickup,BATCH,greedy,0,0,order,1
1666063806,506755,2258,1046.1744596385442,1,True,True,3384,False,728,943,45920509,174542823,45921229,174542064,0,0,1666063763,43,distance_to_pickup,BATCH,greedy,0,0,order,1
1666063806,55009,2191,4023.501087361603,1,True,True,501,False,728,943,45912546,174526808,45916515,174526148,0,0,1666063735,71,distance_to_pickup,BATCH,greedy,0,0,order,1
1666063806,409315,106,61780.09467457945,1,True,True,361,False,728,943,45763449,174565832,45819772,174540445,0,0,1666063761,45,distance_to_pickup,BATCH,greedy,0,0,order,1
1666063806,86404,2415,372158.7879669107,1,True,True,1916,False,728,943,46043162,174939975,45890331,174600645,0,0,1666063772,34,distance_to_pickup,BATCH,greedy,0,0,order,1
1666063806,304817,764,373779.29963683116,1,True,True,1545,False,728,943,46056174,174935326,45914768,174589327,0,0,1666063771,35,distance_to_pickup,BATCH,greedy,0,0,order,1
1666063806,427871,3233,1862.5340265348175,1,True,True,2596,False,728,943,45869309,174575128,45867697,174574195,0,0,1666063437,369,distance_to_pickup,BATCH,greedy,0,0,order,1
1666063806,183565,4028,6800.230584325799,1,True,True,1527,False,728,943,45861752,174582541,45867496,174578901,0,0,1666063431,375,distance_to_pickup,BATCH,greedy,0,0,order,1
1666063806,467787,424,7071.066963337287,1,True,True,1371,False,728,943,45864073,174582024,45866205,174575282,0,0,1666063610,196,distance_to_pickup,BATCH,greedy,0,0,order,1
1666063806,83304,1186,12247.508522144411,1,True,True,376,False,728,943,45887243,174550790,45877046,174557574,0,0,1666063746,60,distance_to_pickup,BATCH,greedy,0,0,order,1
