dispatch_time,order_id,baseline_assigned_courier_id,baseline_cost,baseline_courier_rank_by_cost,is_assigned_by_baseline,was_accepted,actual_assigned_courier_id,is_match_with_actual,num_orders_in_batch,num_couriers_in_pool,order_pickup_lat,order_pickup_lng,baseline_courier_lat,baseline_courier_lng,actual_courier_lat,actual_courier_lng,platform_order_time,wait_for_assignment_seconds,cost_function
1666150033,377185,2057,1963.7313971111223,,True,True,520,False,721,1881,45898999,174566316,45899870,174568076,45904785,174588065,1666149721,312,distance_to_pickup
1666150033,23383,1158,3964.3372712220134,,True,True,428,False,721,1881,45860150,174572502,45859123,174568673,45860000,174572477,1666149630,403,distance_to_pickup
1666150033,564128,93,1759.169122057342,,True,True,1712,False,721,1881,45907759,174546285,45907419,174544559,45907685,174546249,1666149995,38,distance_to_pickup
1666150033,168867,122,1586.9004379607436,,True,False,306,False,721,1881,45874835,174545439,45873382,174546077,45880101,174546577,1666149785,248,distance_to_pickup
1666150033,256946,218,5729.506086915346,,True,True,94,False,721,1881,45867403,174569758,45865505,174564352,45862610,174576545,1666149668,365,distance_to_pickup
1666150033,55391,747,2414.0921689115353,,True,True,2976,False,721,1881,45872351,174548301,45873336,174546097,45868660,174545682,1666149782,251,distance_to_pickup
1666150033,319144,2321,7211.574377346461,,True,True,3017,False,721,1881,45880096,174546703,45882378,174539862,45875143,174536306,1666149847,186,distance_to_pickup
1666150033,512350,2878,6230.063402566622,,True,True,3425,False,721,1881,45893022,174567126,45886811,174566639,45918114,174569773,1666149949,84,distance_to_pickup
1666150033,559065,2044,1142.0070052324547,,True,True,3010,False,721,1881,45872128,174544388,45871350,174543552,45876301,174545311,1666149913,120,distance_to_pickup
1666150033,509721,291,40.311288741492746,,True,True,1587,False,721,1881,45866450,174536750,45866455,174536710,45874395,174545754,1666149609,424,distance_to_pickup
1666150033,165936,2674,5382.175396621705,,True,True,1077,False,721,1881,45864228,174536685,45859254,174538741,45857768,174543186,1666149820,213,distance_to_pickup
1666150033,507106,2694,4438.833180014766,,True,True,1077,False,721,1881,45864228,174536685,45864314,174541123,45857768,174543186,1666149498,535,distance_to_pickup
1666150033,444327,3965,2970.414280870599,,True,True,1077,False,721,1881,45864228,174536685,45862947,174539365,45857768,174543186,1666149949,84,distance_to_pickup
1666150033,165935,3174,4106.016195779067,,True,False,1077,False,721,1881,45864228,174536685,45860168,174537298,45857768,174543186,1666149957,76,distance_to_pickup
1666150033,302314,633,994.5853407325085,,True,True,1395,False,721,1881,45839260,174550980,45838300,174550720,45845647,174552407,1666149526,507,distance_to_pickup
1666150033,242559,1236,6074.315187739273,,True,True,2055,False,721,1881,45892879,174567270,45886836,174566654,45895694,174565336,1666149994,39,distance_to_pickup
1666150033,522724,2697,6932.572394140576,,True,True,3315,False,721,1881,45911894,174529244,45916822,174534120,45908499,174545117,1666149999,34,distance_to_pickup
1666150033,58502,1721,2076.0313099758396,,True,True,1068,False,721,1881,45877759,174578692,45878868,174580447,45875966,174574536,1666149905,128,distance_to_pickup
1666150033,86766,625,7206.198581776664,,True,True,3017,False,721,1881,45880096,174546703,45882373,174539866,45875143,174536306,1666149728,305,distance_to_pickup
1666150033,171941,3369,10070.601968104986,,True,True,2100,False,721,1881,45862879,174581321,45868311,174589801,45856516,174578260,1666149560,473,distance_to_pickup
1666150033,174895,2977,8366.580484283886,,True,True,1748,False,721,1881,45880096,174546703,45882358,174538648,45879873,174546464,1666149980,53,distance_to_pickup
1666150033,462735,143,11682.656932393418,,True,True,366,False,721,1881,45860020,174580680,45854753,174591108,45860100,174572292,1666149961,72,distance_to_pickup
1666150033,228000,2150,1460.8713153457425,,True,True,2070,False,721,1881,45922878,174552100,45922250,174550781,45929826,174558224,1666149784,249,distance_to_pickup
1666150033,29690,1530,4016.668893498691,,True,True,1113,False,721,1881,45860156,174572564,45859106,174568687,45862588,174576611,1666148518,1515,distance_to_pickup
1666150033,274063,1690,1640.5486887014356,,True,True,279,False,721,1881,45907759,174546285,45908929,174545135,45904586,174536530,1666149801,232,distance_to_pickup
1666150033,74161,1462,2691.500882407435,,True,False,522,False,721,1881,45920509,174542823,45920625,174545512,45920547,174542760,1666149998,35,distance_to_pickup
1666150033,475914,2678,1646.0729023952736,,True,False,279,False,721,1881,45907759,174546285,45908969,174545169,45904586,174536530,1666149570,463,distance_to_pickup
1666150033,168865,1967,1387.702057359576,,True,True,153,False,721,1881,45862849,174581543,45863363,174582832,45858413,174568887,1666149995,38,distance_to_pickup
1666150033,49065,186,1694.2284379622483,,True,True,392,False,721,1881,45872833,174624652,45872966,174622963,45876322,174613102,1666149918,115,distance_to_pickup
1666150033,108253,3620,4368.672567268002,,True,True,3408,False,721,1881,45874819,174607415,45872039,174604045,45871209,174595777,1666149914,119,distance_to_pickup
1666150033,242551,1616,2997.946130269855,,True,True,1720,False,721,1881,45902763,174586284,45904843,174584125,45891440,174578379,1666149883,150,distance_to_pickup
1666150033,319143,1500,1739.5315461353382,,True,True,253,False,721,1881,45900986,174582830,45899247,174582787,45895272,174583233,1666149969,64,distance_to_pickup
1666150033,454881,1936,1999.2898739302414,,True,True,1683,False,721,1881,45864552,174564010,45862778,174563088,45861250,174563716,1666149985,48,distance_to_pickup
1666150033,89877,4369,1134.0017636670589,,True,True,175,False,721,1881,45852183,174556342,45851137,174556780,45842798,174564605,1666149997,36,distance_to_pickup
1666150033,470669,1599,2347.6916322208926,,True,True,98,False,721,1881,45854334,174566846,45855068,174564616,45843644,174579873,1666149986,47,distance_to_pickup
1666150033,541050,1354,438.85418990821995,,True,True,1229,False,721,1881,45873015,174626148,45873112,174626576,45875463,174624921,1666149781,252,distance_to_pickup
1666150033,349471,2606,6813.790868525391,,True,True,527,False,721,1881,45872833,174624652,45872638,174617841,45874466,174635654,1666149762,271,distance_to_pickup
1666150033,174898,4155,7096.214836093958,,True,True,527,False,721,1881,45872833,174624652,45872561,174617561,45874466,174635654,1666149918,115,distance_to_pickup
1666150033,10529,2441,13390.915913409359,,True,True,1375,False,721,1881,45874660,174647685,45875058,174634300,45882855,174631403,1666149843,190,distance_to_pickup
1666150033,233767,2798,14269.25933606927,,True,True,2364,False,721,1881,45874664,174648154,45875205,174633895,45875235,174655000,1666149625,408,distance_to_pickup
1666150033,288304,1705,6533.877409318298,,True,True,1229,False,721,1881,45873015,174626148,45878670,174629421,45875463,174624921,1666149619,414,distance_to_pickup
1666150033,556435,1420,3076.7060308063233,,True,True,3449,False,721,1881,45893484,174577992,45894798,174580774,45901987,174592486,1666149995,38,distance_to_pickup
1666150033,248382,660,6140.731633934184,,True,True,4126,False,721,1881,45885757,174583286,45886210,174589410,45884476,174581855,1666149218,815,distance_to_pickup
1666150033,268345,1777,3729.0134083963817,,True,True,2366,False,721,1881,45870242,174595530,45870232,174591801,45870594,174595529,1666149794,239,distance_to_pickup
1666150033,305120,1136,1782.6275550433973,,True,True,809,False,721,1881,45867455,174605518,45866199,174606783,45871958,174605023,1666148281,1752,distance_to_pickup
1666150033,39295,1764,5663.504392158622,,True,True,392,False,721,1881,45872833,174624652,45874014,174619113,45876322,174613102,1666149676,357,distance_to_pickup
1666150033,89876,1586,3828.1517733757632,,True,True,224,False,721,1881,45868878,174606619,45871743,174604080,45871234,174593555,1666149977,56,distance_to_pickup
1666150033,201527,1389,3472.251430988257,,True,True,2115,False,721,1881,45883232,174592571,45882155,174595872,45885775,174590461,1666149614,419,distance_to_pickup
1666150033,111343,1733,3091.6160822456595,,True,True,1611,False,721,1881,45890977,174577191,45891634,174580212,45892062,174583710,1666149950,83,distance_to_pickup
1666150033,285544,2598,8447.157746840057,,True,True,186,False,721,1881,45875400,174648139,45875665,174639696,45872296,174646849,1666149975,58,distance_to_pickup
1666150033,409636,3566,15577.649919034642,,True,True,1743,False,721,1881,45880209,174650632,45879388,174635076,45873835,174667060,1666149563,470,distance_to_pickup
1666150033,52237,3694,7786.394094829776,,True,True,192,False,721,1881,45875690,174650269,45870677,174656227,45874475,174648992,1666149993,40,distance_to_pickup
1666150033,256950,587,1417.778896725438,,True,True,4382,False,721,1881,45867106,174600746,45868465,174600342,,,1666148699,1334,distance_to_pickup
1666150033,177896,2629,6352.379475440679,,True,True,221,False,721,1881,45856000,174583490,45851618,174588089,45858942,174593303,1666149999,34,distance_to_pickup
1666150033,55389,1540,3271.2642815890003,,True,True,1554,False,721,1881,45870990,174596330,45872719,174599107,45870028,174606446,1666150000,33,distance_to_pickup
1666150033,379774,2122,3402.741394816832,,True,True,1035,False,721,1881,45869887,174606892,45871967,174604199,45857944,174606066,1666149974,59,distance_to_pickup
1666150033,473316,72,9162.260256072188,,True,True,1735,False,721,1881,46050125,174941512,46056727,174935159,46045212,174929815,1666149993,40,distance_to_pickup
1666150033,507103,3961,1047.8859670784793,,True,True,1233,False,721,1881,45906017,174528217,45906949,174528696,45919865,174542288,1666149966,67,distance_to_pickup
1666150033,441643,1627,9192.255272782626,,True,True,592,False,721,1881,46043587,174939345,46044508,174948491,46052526,174930635,1666149957,76,distance_to_pickup
1666150033,271246,261,4565.796754127367,,True,True,1555,False,721,1881,46043478,174939239,46042422,174934797,46061481,174935156,1666149994,39,distance_to_pickup
1666150033,7272,2384,1294.8501843842785,,True,True,2545,False,721,1881,46048813,174947634,46047619,174948135,46051870,174947673,1666149992,41,distance_to_pickup
1666150033,449681,282,9311.394847175154,,True,True,2755,False,721,1881,46043478,174939239,46044063,174948532,46043518,174946947,1666149991,42,distance_to_pickup
1666150033,446957,1916,10387.085924358189,,True,True,343,False,721,1881,46044930,174938660,46051907,174930965,46043338,174935374,1666150001,32,distance_to_pickup
1666150033,248395,500,8612.410405920053,,True,True,1614,False,721,1881,46052330,174943031,46060087,174939289,46043209,174939772,1666149992,41,distance_to_pickup
1666150033,330106,269,3321.623247751015,,True,False,1609,False,721,1881,46057290,174941760,46060581,174941310,46056600,174940368,1666149994,39,distance_to_pickup
1666150033,282702,2334,6881.972173730434,,True,False,899,False,721,1881,45770215,174566747,45773345,174560618,45779626,174563151,1666149958,75,distance_to_pickup
1666150033,23397,1183,5125.322428881914,,True,True,622,False,721,1881,45774170,174567780,45777827,174571371,45770882,174560777,1666149974,59,distance_to_pickup
1666150033,271247,2359,3234.696430888067,,True,True,2662,False,721,1881,45919710,174542209,45916816,174540764,45909509,174546262,1666149991,42,distance_to_pickup
1666150033,430929,4512,2748.227974531953,,True,True,272,False,721,1881,45920938,174542134,45923144,174540495,45922455,174541396,1666149984,49,distance_to_pickup
1666150033,20170,2882,7947.903937517111,,True,False,1786,False,721,1881,45764668,174569944,45757047,174572200,45778196,174567983,1666149999,34,distance_to_pickup
1666150033,268358,862,5672.5875929773,,True,True,721,False,721,1881,46043127,174940009,46042192,174945604,46051339,174947314,1666149973,60,distance_to_pickup
1666150033,538517,169,2132.9135003557926,,True,False,1435,False,721,1881,45772155,174572581,45773889,174573823,45779303,174572443,1666149946,87,distance_to_pickup
1666150033,341131,581,5544.339996789518,,True,False,369,False,721,1881,45892888,174567981,45898043,174570022,45890830,174570143,1666102888,47145,distance_to_pickup
1666150033,16930,4360,7542.26756353817,,True,True,811,False,721,1881,45895612,174555834,45895182,174563364,45883011,174548974,1666149604,429,distance_to_pickup
1666150033,210483,3139,1302.2104284638485,,True,True,2100,False,721,1881,45855384,174572020,45854090,174571874,45856516,174578260,1666149980,53,distance_to_pickup
1666150033,332907,4087,5702.899701029293,,True,True,3574,False,721,1881,45860307,174548890,45863336,174544058,45858571,174549194,1666149959,74,distance_to_pickup
1666150033,346742,4054,7965.410284473738,,True,True,4329,False,721,1881,45867880,174573167,45861500,174568398,45868246,174574852,1666149787,246,distance_to_pickup
1666150033,123401,1102,1783.4261969591005,,True,True,4300,False,721,1881,45893843,174533685,45892340,174534645,45887181,174544691,1666149997,36,distance_to_pickup
1666150033,4009,1873,2181.8927563012808,,True,True,3111,False,721,1881,45887997,174533308,45889657,174531892,45890172,174529037,1666149996,37,distance_to_pickup
1666150033,538505,4482,1987.8480827266453,,True,True,965,False,721,1881,45898016,174539265,45897044,174537531,45907656,174543854,1666149592,441,distance_to_pickup
1666150033,274059,1205,3508.7611773958056,,True,True,99,False,721,1881,45866307,174536758,45868633,174539385,45868313,174545259,1666149961,72,distance_to_pickup
1666150033,355089,3010,2599.536304805147,,True,True,2504,False,721,1881,45875946,174545679,45873379,174546089,45878203,174557602,1666149704,329,distance_to_pickup
1666150033,543582,4648,2515.6345124043755,,True,True,970,False,721,1881,45872960,174545650,45871049,174544014,45873392,174546160,1666149812,221,distance_to_pickup
1666150033,239648,137,1939.7798844198792,,True,True,1371,False,721,1881,45849895,174566798,45851834,174566743,45853366,174581099,1666149674,359,distance_to_pickup
1666150033,462733,274,7731.463638923745,,True,True,1599,False,721,1881,45874701,174571605,45882272,174570038,45879733,174582236,1666149946,87,distance_to_pickup
1666150033,324634,1784,4722.203087542932,,True,True,1493,False,721,1881,45904218,174525569,45903659,174520880,45907674,174525386,1666149996,37,distance_to_pickup
1666150033,219370,4180,1355.5150312704025,,True,True,3184,False,721,1881,45873748,174550525,45873137,174551735,45878026,174555248,1666149825,208,distance_to_pickup
1666150033,159801,260,8302.075523626607,,True,False,671,False,721,1881,45865368,174580855,45872151,174585642,45862933,174584288,1666149372,661,distance_to_pickup
1666150033,564129,4537,1579.1861828169597,,True,True,3616,False,721,1881,45865868,174565807,45865291,174564337,45869191,174570451,1666149993,40,distance_to_pickup
1666150033,414922,1747,1514.0336852263229,,True,True,233,False,721,1881,45871989,174587756,45873216,174588643,45856032,174588682,1666149897,136,distance_to_pickup
1666150033,77348,2805,5843.10473977662,,True,True,663,False,721,1881,45886610,174551440,45881982,174555007,45889835,174545213,1666150001,32,distance_to_pickup
1666150033,86764,3423,4416.806538665691,,True,True,4270,False,721,1881,45848516,174551348,45845872,174554886,45850706,174554452,1666149933,100,distance_to_pickup
1666150033,299471,2331,8836.947719659769,,True,False,671,False,721,1881,45865342,174580599,45873241,174584561,45862933,174584288,1666148935,1098,distance_to_pickup
1666150033,446953,2964,2633.395146953833,,True,True,3790,False,721,1881,45863573,174531365,45862904,174528818,,,1666149982,51,distance_to_pickup
1666150033,67912,409,3500.2725608158003,,True,False,2621,False,721,1881,45862956,174525742,45865198,174523054,45861579,174526783,1666149990,43,distance_to_pickup
1666150033,349449,1945,12076.76500557993,,True,True,468,False,721,1881,45898317,174553837,45908679,174560040,,,1666149113,920,distance_to_pickup
1666150033,144688,3238,10106.632723118022,,True,True,2779,False,721,1881,45862879,174581321,45868183,174589924,45863331,174573465,1666146170,3863,distance_to_pickup
1666150033,374487,4074,7578.579616260557,,True,True,4329,False,721,1881,45867880,174573167,45861905,174568505,45868246,174574852,1666149646,387,distance_to_pickup
1666150033,436279,4556,7933.176476040351,,True,True,671,False,721,1881,45865368,174580855,45872368,174584588,45862933,174584288,1666149769,264,distance_to_pickup
1666150033,156746,1014,7227.664906454919,,True,True,93,False,721,1881,45894950,174555345,45890128,174560729,45887631,174553723,1666149779,254,distance_to_pickup
1666150033,504536,640,12192.4632868014,,True,True,412,False,721,1881,45898351,174553528,45905406,174543584,45898134,174553602,1666149769,264,distance_to_pickup
1666150033,177895,537,3338.01213299173,,True,True,294,False,721,1881,45885886,174563236,45886812,174566443,45885958,174563252,1666149992,41,distance_to_pickup
1666150033,36130,95,3032.5606341835937,,True,True,544,False,721,1881,45904363,174536924,45905145,174539854,45903129,174556566,1666149572,461,distance_to_pickup
1666150033,201535,405,7719.298025079742,,True,False,1012,False,721,1881,45905886,174530604,45898387,174528773,45905944,174530296,1666149995,38,distance_to_pickup
1666150033,388004,4212,1482.1423683303842,,True,False,2548,False,721,1881,45898786,174565946,45899141,174567385,45892850,174566827,1666149904,129,distance_to_pickup
1666150033,366219,3840,5568.492075957368,,True,True,2055,False,721,1881,45892888,174567981,45897138,174571579,45895694,174565336,1666148267,1766,distance_to_pickup
1666150033,514955,4300,2665.6303194554193,,True,True,2512,False,721,1881,45883773,174566833,45881166,174566277,,,1666149638,395,distance_to_pickup
1666150033,379764,551,1639.3843356577493,,True,True,1838,False,721,1881,45901666,174579152,45902151,174577586,45894278,174589218,1666149418,615,distance_to_pickup
1666150033,204444,3239,1268.5002956247192,,True,True,1722,False,721,1881,45830737,174561329,45830619,174560066,45820340,174523850,1666149590,443,distance_to_pickup
1666150033,546129,1725,7918.761140481509,,True,True,819,False,721,1881,45819086,174556431,45815213,174563338,45821923,174546988,1666145440,4593,distance_to_pickup
1666150033,180940,2403,6562.674835766282,,True,True,1286,False,721,1881,45856220,174583459,45852030,174588510,45847843,174596668,1666150023,10,distance_to_pickup
1666150033,401561,1226,1897.4048065713337,,True,True,3185,False,721,1881,45907759,174546285,45909232,174545089,45909820,174542888,1666149783,250,distance_to_pickup
1666150033,559070,180,2143.395670425785,,True,True,1294,False,721,1881,45918963,174579794,45917111,174580873,45917130,174579718,1666149992,41,distance_to_pickup
1666150033,561656,1525,1541.6251165571998,,True,True,1384,False,721,1881,45881004,174511537,45882352,174510789,45875764,174545634,1666150000,33,distance_to_pickup
1666150033,245434,1911,1834.7719204304387,,True,True,3198,False,721,1881,45877696,174531930,45877108,174530192,45877997,174546405,1666149937,96,distance_to_pickup
1666150033,483683,604,200.124960961895,,True,True,161,False,721,1881,45873270,174545902,45873351,174546085,45881902,174534038,1666149982,51,distance_to_pickup
1666150033,114379,1542,57.62811813689564,,True,True,1632,False,721,1881,45899326,174587129,45899281,174587165,45898764,174579255,1666150001,32,distance_to_pickup
1666150033,227996,488,1655.3709554054644,,True,False,3185,False,721,1881,45907759,174546285,45908937,174545122,45909820,174542888,1666149666,367,distance_to_pickup
1666150033,198516,421,278.08811553175013,,True,False,305,False,721,1881,45882104,174529399,45882382,174529392,45883377,174513543,1666149999,34,distance_to_pickup
1666150033,302262,2623,8221.624656964097,,True,True,2496,False,721,1881,45869716,174575286,45874102,174582240,45871191,174597466,1666144477,5556,distance_to_pickup
1666150033,219366,2463,6747.819944248661,,True,True,2212,False,721,1881,45912080,174529170,45916787,174534005,45912370,174528403,1666149711,322,distance_to_pickup
1666150033,305156,2117,4105.646112367699,,True,True,225,False,721,1881,45923690,174524047,45920869,174527030,45924007,174522380,1666149349,684,distance_to_pickup
1666150033,129456,1605,10425.400232125383,,True,True,314,False,721,1881,45869083,174572719,45867654,174562392,,,1666149896,137,distance_to_pickup
1666150033,406884,900,5795.574604817024,,True,True,3088,False,721,1881,45849161,174550781,45849612,174556559,45858125,174555867,1666063608,86425,distance_to_pickup
1666150033,71037,2368,1596.73917719833,,True,True,3778,False,721,1881,45848267,174583180,45846777,174582606,45845477,174594535,1666149938,95,distance_to_pickup
1666150033,465393,958,5880.96871272072,,True,True,4572,False,721,1881,45907772,174530992,45911160,174535799,,,1666149775,258,distance_to_pickup
1666150033,89866,3114,7628.133520068982,,True,True,723,False,721,1881,45898320,174550193,45901806,174543408,45890230,174551345,1666149828,205,distance_to_pickup
1666150033,254097,1538,9572.504896838653,,True,True,216,False,721,1881,45895620,174555818,45900745,174563903,45895684,174559855,1666150007,26,distance_to_pickup
1666150033,111346,1003,3339.4647774755763,,True,True,140,False,721,1881,45900414,174554120,45903547,174555276,45908377,174543223,1666149999,34,distance_to_pickup
1666150033,58503,3456,367.78934187928826,,True,True,4238,False,721,1881,45892850,174552390,45892995,174552052,45901502,174543793,1666149826,207,distance_to_pickup
1666150033,16927,114,4706.637122192447,,True,True,1148,False,721,1881,45898320,174550193,45900937,174546281,45893274,174542434,1666149700,333,distance_to_pickup
1666150033,138604,782,13123.104282143002,,True,True,2288,False,721,1881,45894980,174554750,45894745,174541629,45891706,174554345,1666149949,84,distance_to_pickup
1666150033,533233,2270,9513.05681681761,,True,True,723,False,721,1881,45898300,174553788,45905299,174547345,45890230,174551345,1666149994,39,distance_to_pickup
1666150033,10546,868,7584.916215753474,,True,True,2151,False,721,1881,45895598,174555778,45895173,174563351,45896892,174552968,1666149996,37,distance_to_pickup
1666150033,7274,3016,12889.758453904402,,True,True,1464,False,721,1881,45896150,174555690,45908077,174560578,45903419,174548610,1666150015,18,distance_to_pickup
1666150033,177894,3626,4079.0177739254827,,True,False,2534,False,721,1881,45850935,174552690,45851116,174556765,45843683,174543724,1666150002,31,distance_to_pickup
1666150033,491465,3217,2708.98597264733,,True,False,2583,False,721,1881,45849298,174548682,45850020,174546071,45853547,174552312,1666149992,41,distance_to_pickup
1666150033,559067,714,6286.831395862307,,True,False,3385,False,721,1881,45893090,174566900,45886810,174566607,45889448,174551800,1666149990,43,distance_to_pickup
1666150033,371691,4280,12933.140144605253,,True,True,578,False,721,1881,45862879,174581321,45873296,174588986,45858328,174578389,1666149574,459,distance_to_pickup
1666150033,561654,4502,6539.405554024005,,True,True,3852,False,721,1881,45849298,174548682,45843546,174551793,45851382,174554441,1666150017,16,distance_to_pickup
1666150033,454882,77,253.16002844051033,,True,True,970,False,721,1881,45872960,174545650,45873211,174545617,45873392,174546160,1666149058,975,distance_to_pickup
1666150033,374484,968,2325.7035494662687,,True,True,3694,False,721,1881,45869704,174653623,45870695,174655727,45878923,174648644,1666150000,33,distance_to_pickup
1666150033,465389,1166,4743.252576028394,,True,True,591,False,721,1881,45884046,174582459,45883937,174577717,45887405,174571445,1666148896,1137,distance_to_pickup
1666150033,548771,561,2959.026867062886,,True,True,105,False,721,1881,45887530,174576520,45884866,174575232,45880651,174580136,1666149996,37,distance_to_pickup
1666150033,102317,383,1831.3273874433266,,True,True,2945,False,721,1881,45887420,174590945,45885752,174590189,45893490,174578229,1666149601,432,distance_to_pickup
1666150033,473309,3642,1636.7177520880014,,True,False,866,False,721,1881,45895459,174577390,45896872,174578216,45886218,174581844,1666149710,323,distance_to_pickup
1666150033,564122,493,3469.160417161478,,True,True,866,False,721,1881,45893484,174577992,45894359,174581349,45886218,174581844,1666149770,263,distance_to_pickup
1666150033,465402,4406,5515.503694133474,,True,True,1170,False,721,1881,45890410,174574554,45885060,174573213,,,1666149988,45,distance_to_pickup
1666150033,491469,939,3367.628542461297,,True,False,758,False,721,1881,45902093,174580095,45905132,174578644,45898699,174578424,1666149847,186,distance_to_pickup
1666150033,319141,513,9832.77931207652,,True,True,1305,False,721,1881,45857898,174580631,45851248,174587874,45858940,174572373,1666149835,198,distance_to_pickup
1666150033,561647,2786,2565.8254032572054,,True,True,1864,False,721,1881,45888173,174591288,45885765,174590402,45877861,174593717,1666149579,454,distance_to_pickup
1666150033,42546,1997,3329.6655988252032,,True,False,2115,False,721,1881,45883232,174592571,45885760,174590404,45885775,174590461,1666149734,299,distance_to_pickup
1666150033,422929,1770,2724.679247177546,,True,True,2505,False,721,1881,45870883,174595430,45871124,174592716,45869976,174596846,1666149701,332,distance_to_pickup
1666150033,49025,1466,3802.557560379593,,True,True,741,False,721,1881,45865491,174568754,45862381,174566566,45866769,174573936,1666148377,1656,distance_to_pickup
1666150033,316398,438,2459.1075616979424,,True,True,2458,False,721,1881,45851399,174554321,45851118,174556764,45849540,174544946,1666149994,39,distance_to_pickup
1666150033,491463,582,15354.931618213088,,True,True,4410,False,721,1881,45879274,174648294,45875544,174633399,45878946,174648723,1666149880,153,distance_to_pickup
1666150033,183881,775,411.895617845104,,True,True,582,False,721,1881,45880689,174650819,45881006,174650556,45879594,174644646,1666150001,32,distance_to_pickup
1666150033,293930,244,4593.4468539431255,,True,True,384,False,721,1881,45858336,174577501,45857291,174573028,45855324,174590630,1666149987,46,distance_to_pickup
1666150033,150726,2600,10168.439506630308,,True,True,276,False,721,1881,45859277,174579627,45850158,174584126,45846519,174588405,1666149180,853,distance_to_pickup
1666150033,355093,692,2258.1921973118233,,True,True,3679,False,721,1881,45866326,174602374,45864212,174603168,45865622,174600620,1666149989,44,distance_to_pickup
1666150033,67911,2457,584.9452965876382,,True,True,3435,False,721,1881,45921904,174566668,45922448,174566883,45927479,174580561,1666149986,47,distance_to_pickup
1666150033,67915,1425,1656.369523989137,,True,True,448,False,721,1881,45872833,174624652,45871195,174624898,45872134,174617914,1666149979,54,distance_to_pickup
1666150033,32932,4398,418.186561237924,,True,True,2690,False,721,1881,45874776,174648428,45874372,174648536,45878853,174650536,1666149700,333,distance_to_pickup
1666150033,465401,804,1620.1904209073698,,True,True,4090,False,721,1881,45901660,174579130,45902151,174577586,45895028,174578421,1666149054,979,distance_to_pickup
1666150033,404286,2937,12596.202919927893,,True,True,1743,False,721,1881,45879721,174647791,45879123,174635209,45873835,174667060,1666149986,47,distance_to_pickup
1666150033,349467,1949,15799.07927697054,,True,True,4625,False,721,1881,45880235,174650645,45879876,174634850,,,1666150004,29,distance_to_pickup
1666150033,433564,2177,5251.075699321045,,True,True,2674,False,721,1881,45872578,174577102,45874138,174582116,45881748,174595759,1666147909,2124,distance_to_pickup
1666150033,29718,3648,1710.0178361642897,,True,True,2200,False,721,1881,45873007,174626168,45871951,174627513,45873351,174626843,1666149767,266,distance_to_pickup
1666150033,156733,1986,980.0494885463693,,True,True,2695,False,721,1881,45867072,174602180,45866096,174602091,45870946,174595496,1666149593,440,distance_to_pickup
1666150033,401553,1932,13128.595545601975,,True,False,2364,False,721,1881,45879690,174648000,45878451,174634930,45875235,174655000,1666149913,120,distance_to_pickup
1666150033,102316,2985,3144.278931647127,,True,True,356,False,721,1881,45900986,174582830,45897897,174582243,45900153,174586650,1666149584,449,distance_to_pickup
1666150033,420277,2180,2983.3580073467547,,True,True,3283,False,721,1881,45866830,174606620,45865450,174609265,45878024,174608009,1666150022,11,distance_to_pickup
1666150033,324635,207,5257.302825594128,,True,True,2396,False,721,1881,45872578,174577102,45874130,174582125,45874826,174574396,1666150001,32,distance_to_pickup
1666150033,509722,2508,4593.994558116063,,True,True,3781,False,721,1881,45884225,174633972,45879760,174632891,45888259,174630628,1666149985,48,distance_to_pickup
1666150033,225101,2998,7322.0327778561605,,True,True,582,False,721,1881,45879933,174650744,45877653,174657702,45879594,174644646,1666149990,43,distance_to_pickup
1666150033,219374,2497,6524.181251314221,,True,True,582,False,721,1881,45880622,174650851,45880276,174644336,45879594,174644646,1666149991,42,distance_to_pickup
1666150033,256952,4076,7073.014208949392,,True,False,153,False,721,1881,45862248,174578298,45860799,174571375,45858413,174568887,1666150002,31,distance_to_pickup
1666150033,225089,34,7756.123065037068,,True,True,186,False,721,1881,45874320,174648050,45872302,174640561,45872296,174646849,1666149589,444,distance_to_pickup
1666150033,83695,3049,13266.824224357539,,True,True,1354,False,721,1881,45879830,174648436,45879270,174635181,45878864,174650529,1666145424,4609,distance_to_pickup
1666150033,491467,1233,4211.735153116824,,True,True,1593,False,721,1881,45919710,174542209,45916227,174539841,45907453,174543852,1666150001,32,distance_to_pickup
1666150033,481167,2741,4867.798886560537,,True,True,2185,False,721,1881,45767858,174560883,45771463,174557612,45767459,174568340,1666149999,34,distance_to_pickup
1666150033,32933,127,6207.677262873772,,True,True,2334,False,721,1881,45769607,174568239,45770203,174574418,45769591,174583090,1666149990,43,distance_to_pickup
1666150033,494070,899,8401.314301941096,,True,True,2601,False,721,1881,45764670,174569170,45756659,174571701,45776556,174561545,1666149993,40,distance_to_pickup
1666150033,346741,4199,3045.755735445638,,True,True,5,False,721,1881,45919854,174542272,45917436,174540420,45926563,174535584,1666149990,43,distance_to_pickup
1666150033,488850,228,6037.724240142142,,True,True,1674,False,721,1881,45905846,174530737,45909679,174535402,45909806,174542935,1666149987,46,distance_to_pickup
1666150033,324636,2503,854.0257607355882,,True,True,2141,False,721,1881,45900944,174525819,45901232,174525015,45895631,174536087,1666149993,40,distance_to_pickup
1666150033,204456,656,5995.246867310803,,True,True,3315,False,721,1881,45905828,174530847,45909305,174535731,45908499,174545117,1666149947,86,distance_to_pickup
1666150033,207407,155,6336.682176028714,,True,True,2003,False,721,1881,45766070,174570302,45766980,174576573,45771037,174576011,1666149986,47,distance_to_pickup
